ID,Date_NY,Time_NY,Duration_sec,CurrentJob,CarrerSwitch,SaleryRange_USDperYear,WorkField,FavLanguage,SalerySat,WLBalanceSat,CoworkerSat,ManagementSat,UpwardMobSat,DevelopmentSat,EntryDifficulty,JobImportance,Sex,Age,HomeContry,Education,Ethnicity,WeekDay,SaleryMean_USDperYear
62a40dfa5d257a28a30eb110,10-06-2022,23:37:00,178.0,Data Analyst,True,0-40k,Other,Python,4.0,8.0,8.0,8.0,7.0,8.0,Difficult,Remote Work,Male,33,Chile,Bachelors,Hispanic or Latino,Friday,20000.0
62a410b5cec54911e9cb8262,10-06-2022,23:49:00,120.0,Student/Looking/None,False,41k-65k,Retail,Python,0.0,4.0,0.0,1.0,4.0,2.0,Very Difficult,Good Work/Life Balance,Male,37,United States,Bachelors,White or Caucasian,Friday,53000.0
62a41135bc6861bf3177f3d8,10-06-2022,23:51:00,87.0,Data Analyst,False,66k-85k,Other,Python,5.0,5.0,7.0,6.0,4.0,6.0,Very Easy,Better Salary,Female,54,United States,High School,White or Caucasian,Friday,75500.0
62a41964d8c00e9f541b061d,11-06-2022,00:26:00,109.0,Data Analyst,False,41k-65k,Education,R,4.0,7.0,7.0,7.0,2.0,7.0,Neither easy nor difficult,Better Salary,Female,27,United States,Masters,Hispanic or Latino,Saturday,53000.0
62a41968f8d5efcc22f8fd44,11-06-2022,00:26:00,140.0,Database Developer,True,0-40k,Telecommunication,Other,2.0,3.0,6.0,6.0,3.0,5.0,Difficult,Better Salary,Male,24,United Kingdom,Bachelors,White or Caucasian,Saturday,20000.0
62a41e23bc6861bf3177fffb,11-06-2022,00:46:00,101.0,Data Analyst,True,0-40k,Finance,Python,5.0,5.0,5.0,5.0,5.0,10.0,Neither easy nor difficult,Better Salary,Male,24,Egypt,Bachelors,White or Caucasian,Saturday,20000.0
62a421cebc6861bf317803f5,11-06-2022,01:02:00,89.0,Other,True,0-40k,Consulting,Python,3.0,4.0,5.0,3.0,2.0,3.0,Neither easy nor difficult,Better Salary,Male,27,Panama,Bachelors,White or Caucasian,Saturday,20000.0
62a42243f8d5efcc22f90c55,11-06-2022,01:04:00,97.0,Student/Looking/None,False,0-40k,Other,Python,0.0,0.0,0.0,0.0,0.0,0.0,Very Difficult,Remote Work,Male,25,Indonesia,Bachelors,Asian or Asian American,Saturday,20000.0
62a424ccd8c00e9f541b114e,11-06-2022,01:14:00,167.0,Data Analyst,True,0-40k,Tech,Python,1.0,7.0,7.0,7.0,7.0,1.0,Difficult,Better Salary,Female,28,United Kingdom,Masters,Black or African American,Saturday,20000.0
62a42527b4da29969c6423f7,11-06-2022,01:16:00,83.0,Business,False,41k-65k,Education,Python,3.0,6.0,5.0,5.0,3.0,4.0,Easy,Remote Work,Male,21,United States,Bachelors,Asian or Asian American,Saturday,53000.0
62a425ec2e54c9003e5467bf,11-06-2022,01:19:00,75.0,Data Analyst,True,86k-105k,Healthcare,Other,4.0,4.0,5.0,5.0,4.0,6.0,Difficult,Good Work/Life Balance,Female,28,United States,Bachelors,White or Caucasian,Saturday,95500.0
62a427190a77c1a77f67095c,11-06-2022,01:24:00,200.0,Data Analyst,True,0-40k,Tech,Python,3.0,5.0,5.0,5.0,5.0,2.0,Neither easy nor difficult,Remote Work,Male,30,Ghana,Masters,Black or African American,Saturday,20000.0
62a429f0f3072dd892636396,11-06-2022,01:36:00,159.0,Data Analyst,False,0-40k,Education,Python,0.0,10.0,0.0,9.0,5.0,10.0,Easy,Remote Work,Male,24,Angola,Associates,Black or African American,Saturday,20000.0
62a42d6ef8d5efcc22f9178a,11-06-2022,01:51:00,121.0,Data Analyst,True,0-40k,Healthcare,Python,7.0,4.0,6.0,5.0,6.0,6.0,Difficult,Remote Work,Male,26,India,Bachelors,Other,Saturday,20000.0
62a43ed4f8d5efcc22f92d0a,11-06-2022,03:05:00,153.0,Data Analyst,True,0-40k,Healthcare,Python,1.0,8.0,5.0,1.0,7.0,8.0,Neither easy nor difficult,Remote Work,Male,28,Nigeria,Bachelors,Black or African American,Saturday,20000.0
62a43f43f408bae018ee9281,11-06-2022,03:07:00,94.0,Student/Looking/None,True,0-40k,Education,Python,0.0,1.0,2.0,2.0,1.0,1.0,Neither easy nor difficult,Better Salary,Female,24,India,Masters,Asian or Asian American,Saturday,20000.0
62a440ab575fa3a5ae8a1418,11-06-2022,03:13:00,219.0,IT,False,41k-65k,Healthcare,Python,7.0,10.0,10.0,10.0,5.0,10.0,Easy,Better Salary,Male,25,United States,Masters,Asian or Asian American,Saturday,53000.0
62a441e3575fa3a5ae8a1552,11-06-2022,03:18:00,244.0,Data Analyst,True,41k-65k,Finance,Python,4.0,5.0,5.0,5.0,6.0,6.0,Neither easy nor difficult,Good Work/Life Balance,Male,42,United Kingdom,Masters,Black or African American,Saturday,53000.0
62a446faf8f7561645868c60,11-06-2022,03:40:00,65.0,Data Analyst,True,0-40k,Tech,Python,2.0,3.0,3.0,3.0,3.0,3.0,Difficult,Better Salary,Male,21,India,Bachelors,Asian or Asian American,Saturday,20000.0
62a448832e54c9003e5491c5,11-06-2022,03:47:00,156.0,Data Analyst,False,66k-85k,Healthcare,Python,7.0,8.0,9.0,7.0,7.0,6.0,Easy,Better Salary,Male,24,United States,Bachelors,White or Caucasian,Saturday,75500.0
62a44ae2f8f7561645869335,11-06-2022,03:57:00,152.0,Data Analyst,True,41k-65k,Healthcare,Python,4.0,7.0,6.0,6.0,6.0,7.0,Neither easy nor difficult,Better Salary,Female,26,United States,Bachelors,White or Caucasian,Saturday,53000.0
62a44bc7bc6861bf31783829,11-06-2022,04:01:00,76.0,Data Analyst,True,0-40k,Other,Python,2.0,8.0,8.0,9.0,8.0,10.0,Difficult,Better Salary,Male,30,United Kingdom,Bachelors,White or Caucasian,Saturday,20000.0
62a44ea3f408bae018eea62a,11-06-2022,04:13:00,351.0,Data Engineer,True,86k-105k,Other,Other,6.0,10.0,10.0,10.0,10.0,10.0,Neither easy nor difficult,Good Culture,Male,27,United States,Bachelors,Black or African American,Saturday,95500.0
62a4514ff408bae018eea94d,11-06-2022,04:24:00,121.0,Data Engineer,True,0-40k,Tech,Python,0.0,4.0,1.0,0.0,1.0,3.0,Easy,Better Salary,Male,28,India,Bachelors,Asian or Asian American,Saturday,20000.0
62a45a140a77c1a77f67469d,11-06-2022,05:02:00,147.0,Data Analyst,False,66k-85k,Real Estate,Other,6.0,8.0,7.0,7.0,5.0,6.0,Easy,Better Salary,Female,29,United Kingdom,Bachelors,White or Caucasian,Saturday,75500.0
62a45c8bf3072dd89263a493,11-06-2022,05:12:00,163.0,Data Analyst,False,0-40k,Other,Python,0.0,0.0,0.0,0.0,0.0,0.0,Easy,Good Work/Life Balance,Female,26,India,Bachelors,Asian or Asian American,Saturday,20000.0
62a45f8c0f8c8599d5b09d40,11-06-2022,05:25:00,167.0,Data Engineer,True,0-40k,Finance,Python,3.0,3.0,3.0,3.0,3.0,4.0,Neither easy nor difficult,Remote Work,Male,29,Africa (Nigeria),Bachelors,Black or African American,Saturday,20000.0
62a4604d0a77c1a77f674e29,11-06-2022,05:28:00,111.0,Business,False,66k-85k,Finance,Other,3.0,5.0,7.0,2.0,5.0,7.0,Easy,Remote Work,Male,60,United Kingdom,Masters,White or Caucasian,Saturday,75500.0
62a46a66f8d5efcc22f95a7a,11-06-2022,06:11:00,115.0,Data Analyst,True,0-40k,Healthcare,Python,5.0,8.0,8.0,5.0,5.0,6.0,Neither easy nor difficult,Better Salary,Male,25,Nigeria,Bachelors,Black or African American,Saturday,20000.0
62a46ad7d8c00e9f541b664a,11-06-2022,06:13:00,193.0,Business,False,0-40k,Construction,R,0.0,0.0,1.0,3.0,2.0,1.0,Neither easy nor difficult,Good Work/Life Balance,Female,37,Nigeria,Masters,Other,Saturday,20000.0
62a46dbecf25554317319e48,11-06-2022,06:26:00,91.0,Data Analyst,True,66k-85k,Finance,Python,6.0,8.0,3.0,4.0,5.0,1.0,Neither easy nor difficult,Better Salary,Female,30,Canada,Bachelors,Asian or Asian American,Saturday,75500.0
62a475dcf408bae018eed15c,11-06-2022,07:00:00,288.0,Data Analyst,True,0-40k,Healthcare,Python,0.0,1.0,2.0,1.0,0.0,3.0,Neither easy nor difficult,Better Salary,Female,27,Nigeria,Masters,Black or African American,Saturday,20000.0
62a477f0b4da29969c64892f,11-06-2022,07:09:00,64.0,Data Scientist,True,225k+,Tech,R,5.0,6.0,5.0,5.0,6.0,6.0,Difficult,Other,Male,31,United States,PhD,White or Caucasian,Saturday,225000.0
62a47947cec54911e9cbf6b2,11-06-2022,07:15:00,131.0,Student/Looking/None,False,0-40k,Other,R,10.0,10.0,10.0,10.0,10.0,10.0,Neither easy nor difficult,Good Work/Life Balance,Male,24,United Kingdom,Masters,Asian or Asian American,Saturday,20000.0
62a47c587dc029e2d66d9782,11-06-2022,07:28:00,191.0,Data Analyst,False,0-40k,Finance,Other,0.0,6.0,6.0,6.0,5.0,6.0,Neither easy nor difficult,Better Salary,Female,20,United States,Bachelors,Black or African American,Saturday,20000.0
62a47e3ef3072dd89263c8c0,11-06-2022,07:36:00,150.0,IT,False,0-40k,Tech,R,2.0,1.0,4.0,1.0,1.0,1.0,Easy,Good Work/Life Balance,Male,24,India,Bachelors,Asian or Asian American,Saturday,20000.0
62a47e812e54c9003e54d789,11-06-2022,07:37:00,92.0,Student/Looking/None,True,0-40k,Manufacturing,R,3.0,6.0,7.0,6.0,4.0,4.0,Neither easy nor difficult,Good Work/Life Balance,Male,24,Romania,Bachelors,White or Caucasian,Saturday,20000.0
62a47ea87dc029e2d66d9b60,11-06-2022,07:38:00,90.0,Student/Looking/None,False,0-40k,Other,R,0.0,1.0,3.0,0.0,0.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Male,41,Spain,Bachelors,Hispanic or Latino,Saturday,20000.0
62a47f1e0a77c1a77f677174,11-06-2022,07:40:00,132.0,Data Analyst,True,86k-105k,Tech,R,8.0,8.0,8.0,8.0,8.0,8.0,Difficult,Better Salary,Male,41,United States,Bachelors,White or Caucasian,Saturday,95500.0
62a48566b4da29969c64995a,11-06-2022,08:07:00,112.0,Business,False,150k-225k,Retail,Python,9.0,8.0,9.0,10.0,8.0,10.0,Neither easy nor difficult,Good Culture,Male,43,United States,Bachelors,White or Caucasian,Saturday,187500.0
62a48612d8c00e9f541b86b8,11-06-2022,08:09:00,113.0,Data Analyst,False,66k-85k,Healthcare,Python,7.0,7.0,8.0,4.0,6.0,9.0,Easy,Remote Work,Female,38,United States,Bachelors,White or Caucasian,Saturday,75500.0
62a487167dc029e2d66da73e,11-06-2022,08:14:00,113.0,Data Analyst,True,0-40k,Retail,Python,5.0,5.0,5.0,5.0,5.0,6.0,Neither easy nor difficult,Better Salary,Female,28,Philippines,Bachelors,Asian or Asian American,Saturday,20000.0
62a488197dc029e2d66da8a1,11-06-2022,08:18:00,90.0,Data Analyst,True,86k-105k,Healthcare,Python,10.0,8.0,6.0,10.0,7.0,5.0,Neither easy nor difficult,Good Culture,Female,31,Germany,Bachelors,Hispanic or Latino,Saturday,95500.0
62a48c4c24a262602739e141,11-06-2022,08:36:00,91.0,Data Analyst,True,86k-105k,Other,Other,8.0,7.0,8.0,6.0,7.0,8.0,Difficult,Good Work/Life Balance,Female,28,United States,Masters,White or Caucasian,Saturday,95500.0
62a48cbdf408bae018eeeccf,11-06-2022,08:38:00,55.0,Data Analyst,False,41k-65k,Healthcare,C/C++,7.0,8.0,9.0,9.0,4.0,9.0,Easy,Remote Work,Male,23,United States,Masters,Asian or Asian American,Saturday,53000.0
62a48d4df8d5efcc22f98308,11-06-2022,08:40:00,107.0,Data Analyst,False,41k-65k,Other,Python,5.0,5.0,4.0,5.0,6.0,6.0,Neither easy nor difficult,Better Salary,Male,25,United Kingdom,Bachelors,Black or African American,Saturday,53000.0
62a48d562e54c9003e54ea2b,11-06-2022,08:40:00,82.0,IT,False,0-40k,Tech,R,2.0,5.0,2.0,8.0,9.0,10.0,Difficult,Remote Work,Male,26,Poland,Masters,White or Caucasian,Saturday,20000.0
62a48da6b4da29969c64a3a5,11-06-2022,08:42:00,47.0,Data Scientist,True,125k-150k,Finance,Python,9.0,4.0,8.0,7.0,5.0,6.0,Difficult,Good Work/Life Balance,Male,35,United States,Bachelors,White or Caucasian,Saturday,137500.0
62a49012f408bae018eef16d,11-06-2022,08:52:00,103.0,Data Analyst,True,106k-125k,Retail,R,8.0,9.0,9.0,7.0,8.0,8.0,Neither easy nor difficult,Remote Work,Male,30,Denmark,Masters,White or Caucasian,Saturday,115500.0
62a4926ef408bae018eef4ee,11-06-2022,09:02:00,126.0,Data Analyst,True,0-40k,Telecommunication,Python,0.0,8.0,5.0,5.0,2.0,2.0,Easy,Better Salary,Male,28,Panama,Bachelors,Hispanic or Latino,Saturday,20000.0
62a495d724a262602739ee07,11-06-2022,09:17:00,121.0,Student/Looking/None,False,0-40k,Tech,Python,0.0,2.0,3.0,3.0,2.0,3.0,Easy,Good Work/Life Balance,Female,24,Nigeria,Bachelors,Black or African American,Saturday,20000.0
62a49b3cb4da29969c64b5dc,11-06-2022,09:40:00,272.0,Data Analyst,True,41k-65k,Tech,Python,8.0,10.0,7.0,5.0,6.0,5.0,Neither easy nor difficult,Good Culture,Female,34,United States,Bachelors,White or Caucasian,Saturday,53000.0
62a49e087dc029e2d66dc57e,11-06-2022,09:52:00,112.0,Data Analyst,True,41k-65k,Tech,Python,3.0,5.0,4.0,5.0,3.0,6.0,Neither easy nor difficult,Good Work/Life Balance,Female,31,Germany,Masters,White or Caucasian,Saturday,53000.0
62a49e47b4da29969c64b9f9,11-06-2022,09:53:00,66.0,Data Analyst,True,0-40k,Tech,Python,0.0,0.0,0.0,0.0,0.0,0.0,Difficult,Good Work/Life Balance,Male,30,United Kingdom,Masters,Asian or Asian American,Saturday,20000.0
62a49e5f24a262602739f9af,11-06-2022,09:53:00,88.0,Data Engineer,True,86k-105k,Logistics,JavaScript,4.0,4.0,1.0,6.0,1.0,5.0,Difficult,Better Salary,Male,40,United Kingdom,Bachelors,White or Caucasian,Saturday,95500.0
62a49fe7b4da29969c64bbe1,11-06-2022,10:00:00,122.0,Data Analyst,False,41k-65k,Consulting,R,4.0,10.0,10.0,10.0,8.0,6.0,Very Difficult,Better Salary,Male,26,United States,Bachelors,Hispanic or Latino,Saturday,53000.0
62a4a3d4f8d5efcc22f9a051,11-06-2022,10:16:00,60.0,Data Analyst,False,125k-150k,Healthcare,R,9.0,9.0,6.0,6.0,6.0,7.0,Neither easy nor difficult,Good Culture,Male,25,United States,Bachelors,White or Caucasian,Saturday,137500.0
62a4abb30f8c8599d5b0fc24,11-06-2022,10:50:00,192.0,Data Analyst,False,41k-65k,Finance,R,7.0,9.0,8.0,6.0,6.0,9.0,Neither easy nor difficult,Good Culture,Male,26,United States,Masters,Black or African American,Saturday,53000.0
62a4afd87dc029e2d66ddb24,11-06-2022,11:08:00,103.0,Data Scientist,False,0-40k,Finance,Python,7.0,7.0,8.0,6.0,6.0,4.0,Neither easy nor difficult,Good Work/Life Balance,Male,26,India,Masters,Other,Saturday,20000.0
62a4b085cec54911e9cc3afe,11-06-2022,11:11:00,164.0,Science,True,0-40k,Finance,Python,3.0,2.0,4.0,2.0,2.0,3.0,Difficult,Better Salary,Male,23,India,Masters,Asian or Asian American,Saturday,20000.0
62a4b23f5d257a28a30f6b8c,11-06-2022,11:18:00,56.0,Data Engineer,True,106k-125k,Tech,Python,4.0,4.0,4.0,4.0,5.0,6.0,Neither easy nor difficult,Good Work/Life Balance,Male,25,India,Masters,Asian or Asian American,Saturday,115500.0
62a4b29a5d257a28a30f6c63,11-06-2022,11:19:00,71.0,Data Analyst,True,41k-65k,Healthcare,R,4.0,5.0,6.0,6.0,5.0,6.0,Neither easy nor difficult,Better Salary,Female,33,United States,High School,White or Caucasian,Saturday,53000.0
62a4b2e5f8f75616458712af,11-06-2022,11:21:00,122.0,Business,False,0-40k,Other,Other,6.0,3.0,3.0,6.0,6.0,4.0,Very Easy,Other,Male,33,India,Bachelors,Asian or Asian American,Saturday,20000.0
62a4b6c30a77c1a77f67b54c,11-06-2022,11:37:00,73.0,Data Analyst,True,86k-105k,Healthcare,R,7.0,8.0,7.0,8.0,3.0,4.0,Easy,Good Culture,Male,27,United States,Bachelors,White or Caucasian,Saturday,95500.0
62a4bf07b4da29969c64e4f8,11-06-2022,12:12:00,119.0,Data Analyst,True,106k-125k,Tech,Python,9.0,9.0,9.0,8.0,8.0,9.0,Difficult,Remote Work,Female,28,United States,Masters,Hispanic or Latino,Saturday,115500.0
62a4bf3a0a77c1a77f67bef2,11-06-2022,12:13:00,198.0,Data Analyst,True,66k-85k,Tech,Python,5.0,6.0,7.0,6.0,6.0,7.0,Very Easy,Better Salary,Male,32,United States,Bachelors,Hispanic or Latino,Saturday,75500.0
62a4c49a575fa3a5ae8aadf4,11-06-2022,12:36:00,84.0,Data Analyst,True,0-40k,Tech,Python,2.0,6.0,3.0,6.0,6.0,7.0,Neither easy nor difficult,Better Salary,Male,35,India,Masters,Asian or Asian American,Saturday,20000.0
62a4c57af3072dd8926421ac,11-06-2022,12:40:00,109.0,Data Analyst,True,86k-105k,Real Estate,Python,8.0,9.0,10.0,10.0,9.0,10.0,Neither easy nor difficult,Good Culture,Male,34,United States,Masters,Hispanic or Latino,Saturday,95500.0
62a4c6060a77c1a77f67c772,11-06-2022,12:42:00,99.0,Data Analyst,False,41k-65k,Other,Python,9.0,8.0,3.0,5.0,2.0,4.0,Easy,Better Salary,Male,27,Germany,Masters,White or Caucasian,Saturday,53000.0
62a4c7d0f8f7561645872912,11-06-2022,12:50:00,150.0,Other,True,66k-85k,Education,R,4.0,5.0,5.0,3.0,3.0,4.0,Easy,Good Culture,Female,30,United States,Masters,White or Caucasian,Saturday,75500.0
62a4cdfad8c00e9f541bdc6b,11-06-2022,13:16:00,126.0,Data Analyst,False,66k-85k,Other,Python,8.0,9.0,9.0,9.0,9.0,10.0,Neither easy nor difficult,Better Salary,Male,34,United States,Masters,White or Caucasian,Saturday,75500.0
62a4ce2bbae91e4b8b84f3db,11-06-2022,13:17:00,140.0,Science,False,41k-65k,Other,Python,3.0,10.0,6.0,5.0,7.0,8.0,Neither easy nor difficult,Remote Work,Female,22,United States,Bachelors,White or Caucasian,Saturday,53000.0
62a4cffeb4da29969c64f6a1,11-06-2022,13:25:00,62.0,Data Analyst,True,0-40k,Finance,Python,2.0,2.0,5.0,5.0,2.0,3.0,Very Difficult,Good Work/Life Balance,Female,33,India,Masters,Asian or Asian American,Saturday,20000.0
62a4d08bf3072dd892642d2c,11-06-2022,13:27:00,113.0,Data Analyst,False,0-40k,Finance,Python,8.0,9.0,9.0,9.0,9.0,9.0,Neither easy nor difficult,Better Salary,Female,26,India,Masters,Asian or Asian American,Saturday,20000.0
62a4d13bbae91e4b8b84f89b,11-06-2022,13:30:00,96.0,Data Engineer,True,0-40k,Tech,Python,0.0,5.0,8.0,6.0,5.0,7.0,Neither easy nor difficult,Better Salary,Male,28,Argentina,Bachelors,Hispanic or Latino,Saturday,20000.0
62a4d74c5d257a28a30f97fc,11-06-2022,13:56:00,332.0,Other,False,0-40k,Other,Python,2.0,2.0,7.0,4.0,8.0,1.0,Difficult,Remote Work,Male,42,United Kingdom,Bachelors,Other,Saturday,20000.0
62a4d7f6bae91e4b8b84ffed,11-06-2022,13:59:00,126.0,Data Analyst,False,0-40k,Other,R,4.0,10.0,2.0,3.0,2.0,3.0,Neither easy nor difficult,Better Salary,Male,30,Morocco,Masters,Other,Saturday,20000.0
62a4d9d4bae91e4b8b8501f1,11-06-2022,14:07:00,82.0,Data Scientist,True,106k-125k,Tech,Other,10.0,9.0,8.0,8.0,9.0,10.0,Difficult,Better Salary,Male,25,United States,Associates,White or Caucasian,Saturday,115500.0
62a4dd63f408bae018ef4e51,11-06-2022,14:22:00,60.0,Data Analyst,True,41k-65k,Construction,Python,4.0,6.0,6.0,6.0,5.0,7.0,Easy,Better Salary,Male,32,United States,Bachelors,Black or African American,Saturday,53000.0
62a4e34d7dc029e2d66e10b9,11-06-2022,14:47:00,116.0,Data Analyst,False,0-40k,Tech,Python,3.0,4.0,5.0,5.0,6.0,6.0,Neither easy nor difficult,Better Salary,Male,31,Germany,Masters,Asian or Asian American,Saturday,20000.0
62a4e5aed8c00e9f541bf48c,11-06-2022,14:57:00,146.0,Student/Looking/None,True,0-40k,Other,Python,0.0,6.0,6.0,2.0,0.0,3.0,Neither easy nor difficult,Better Salary,Male,23,Canada,Bachelors,Asian or Asian American,Saturday,20000.0
62a4f6eef3072dd892645775,11-06-2022,16:11:00,137.0,Business,False,66k-85k,Education,R,7.0,7.0,6.0,7.0,6.0,6.0,Easy,Remote Work,Female,31,United Kingdom,Bachelors,White or Caucasian,Saturday,75500.0
62a4fe370f8c8599d5b158c4,11-06-2022,16:42:00,160.0,Data Analyst,False,41k-65k,Other,Python,7.0,5.0,9.0,9.0,4.0,9.0,Neither easy nor difficult,Good Work/Life Balance,Female,29,Fin,Masters,Black or African American,Saturday,53000.0
62a5008c5d257a28a30fbde5,11-06-2022,16:52:00,158.0,Data Analyst,True,0-40k,Tech,Python,5.0,4.0,4.0,5.0,7.0,10.0,Neither easy nor difficult,Remote Work,Male,24,Nigeria,Bachelors,Other,Saturday,20000.0
62a5038acec54911e9cc9526,11-06-2022,17:05:00,158.0,Analytics,False,41k-65k,Other,Python,2.0,7.0,6.0,5.0,6.0,4.0,Neither easy nor difficult,Better Salary,Male,36,United States,Masters,Asian or Asian American,Saturday,53000.0
62a50775f8f756164587677b,11-06-2022,17:21:00,149.0,Data Analyst,True,41k-65k,Real Estate,R,4.0,6.0,6.0,6.0,6.0,6.0,Difficult,Remote Work,Female,32,United States,Masters,White or Caucasian,Saturday,53000.0
62a50eddf8d5efcc22fa1a4e,11-06-2022,17:53:00,235.0,Business Analyst,True,86k-105k,Healthcare,Python,8.0,9.0,7.0,7.0,7.0,9.0,Difficult,Remote Work,Female,36,United States,Bachelors,White or Caucasian,Saturday,95500.0
62a511acbc6861bf3179178a,11-06-2022,18:05:00,113.0,Data Engineer,False,106k-125k,Healthcare,Other,8.0,6.0,5.0,2.0,3.0,2.0,Easy,Better Salary,Male,30,United States,Bachelors,White or Caucasian,Saturday,115500.0
62a5177d18134ddc75d0e9d8,11-06-2022,18:30:00,309.0,Student/Looking/None,True,0-40k,Other,R,0.0,2.0,2.0,3.0,3.0,4.0,Neither easy nor difficult,Good Work/Life Balance,Male,42,Sudan,Masters,Black or African American,Saturday,20000.0
62a51aaacec54911e9cca93b,11-06-2022,18:43:00,206.0,Data Analyst,True,86k-105k,Healthcare,Other,6.0,6.0,6.0,5.0,4.0,4.0,Easy,Remote Work,Male,53,Austr,PhD,White or Caucasian,Saturday,95500.0
62a51dc6575fa3a5ae8b09f3,11-06-2022,18:57:00,197.0,Data Analyst,False,0-40k,Finance,Python,1.0,7.0,4.0,10.0,10.0,10.0,Neither easy nor difficult,Better Salary,Male,25,Kenya,High School,Other,Saturday,20000.0
62a51fe0575fa3a5ae8b0c06,11-06-2022,19:06:00,141.0,Data Analyst,False,0-40k,Healthcare,Python,1.0,5.0,4.0,6.0,5.0,6.0,Neither easy nor difficult,Better Salary,Male,23,Leba,Bachelors,White or Caucasian,Saturday,20000.0
62a525aff8f75616458784dd,11-06-2022,19:30:00,205.0,Data Analyst,True,0-40k,Agriculture,Python,2.0,1.0,3.0,3.0,3.0,4.0,Difficult,Better Salary,Male,36,Saudi Arabia,Bachelors,Other,Saturday,20000.0
62a52725d8c00e9f541c3b4a,11-06-2022,19:37:00,83.0,Data Analyst,False,86k-105k,Finance,Python,3.0,6.0,4.0,2.0,2.0,3.0,Difficult,Other,Male,25,United States,Masters,Hispanic or Latino,Saturday,95500.0
62a5390cb4da29969c655ccc,11-06-2022,20:53:00,199.0,Data Engineer,True,41k-65k,Tech,Python,4.0,4.0,3.0,4.0,4.0,5.0,Neither easy nor difficult,Remote Work,Female,35,United Kingdom,Masters,Asian or Asian American,Saturday,53000.0
62a53bc0bc6861bf31793947,11-06-2022,21:05:00,79.0,Data Analyst,True,66k-85k,Other,R,3.0,4.0,4.0,5.0,4.0,4.0,Very Easy,Better Salary,Male,26,United States,Bachelors,White or Caucasian,Saturday,75500.0
62a53c84f3072dd8926495c9,11-06-2022,21:08:00,67.0,Student/Looking/None,False,0-40k,Tech,Python,2.0,7.0,9.0,7.0,3.0,3.0,Difficult,Remote Work,Male,22,United States,Bachelors,White or Caucasian,Saturday,20000.0
62a54bccf3072dd89264a13b,11-06-2022,22:13:00,103.0,Data Scientist,True,86k-105k,Automotive,Python,6.0,8.0,10.0,9.0,6.0,8.0,Neither easy nor difficult,Better Salary,Male,30,Canada,Masters,Asian or Asian American,Saturday,95500.0
62a54f20d8c00e9f541c5cfa,11-06-2022,22:27:00,157.0,Data Analyst,True,66k-85k,Other,Python,2.0,8.0,6.0,1.0,8.0,10.0,Neither easy nor difficult,Better Salary,Male,36,United States,Masters,White or Caucasian,Saturday,75500.0
62a552e1cf2555431732922d,11-06-2022,22:43:00,145.0,Data Analyst,True,66k-85k,Healthcare,R,4.0,4.0,5.0,5.0,4.0,6.0,Neither easy nor difficult,Other,Female,30,United States,Masters,White or Caucasian,Saturday,75500.0
62a557d10f8c8599d5b1a81c,11-06-2022,23:04:00,95.0,Data Scientist,True,106k-125k,Finance,Python,9.0,8.0,10.0,10.0,10.0,10.0,Difficult,Remote Work,Male,29,United States,Bachelors,Asian or Asian American,Saturday,115500.0
62a55b05f8d5efcc22fa5b65,11-06-2022,23:18:00,287.0,Business,True,66k-85k,Other,R,8.0,10.0,10.0,7.0,8.0,5.0,Difficult,Other,Male,30,United States,Masters,White or Caucasian,Saturday,75500.0
62a55fe1f8d5efcc22fa5fe4,11-06-2022,23:39:00,63.0,Data Engineer,False,41k-65k,Finance,Python,0.0,6.0,6.0,6.0,6.0,6.0,Very Easy,Better Salary,Male,24,United States,Bachelors,Black or African American,Saturday,53000.0
62a56bc67dc029e2d66e86c0,12-06-2022,00:29:00,97.0,Data Engineer,True,225k+,Tech,Other,3.0,3.0,4.0,4.0,3.0,5.0,Neither easy nor difficult,Better Salary,Male,33,United States,Bachelors,Asian or Asian American,Sunday,225000.0
62a57116f408bae018efd56a,12-06-2022,00:52:00,97.0,Data Analyst,False,106k-125k,Other,Python,10.0,10.0,10.0,10.0,10.0,6.0,Easy,Better Salary,Female,42,United States,Bachelors,White or Caucasian,Sunday,115500.0
62a57263cec54911e9ccf648,12-06-2022,00:58:00,114.0,Data Analyst,True,41k-65k,Healthcare,Python,1.0,10.0,10.0,8.0,10.0,3.0,Neither easy nor difficult,Better Salary,Female,36,United States,Bachelors,White or Caucasian,Sunday,53000.0
62a574b3b4da29969c658eb4,12-06-2022,01:08:00,103.0,Data Analyst,True,41k-65k,Other,Python,2.0,3.0,7.0,6.0,5.0,6.0,Neither easy nor difficult,Better Salary,Male,27,United States,Bachelors,White or Caucasian,Sunday,53000.0
62a58b267dc029e2d66ea3f8,12-06-2022,02:43:00,95.0,Data Analyst,False,0-40k,Tech,Python,8.0,7.0,8.0,7.0,7.0,9.0,Easy,Other,Female,21,India,Bachelors,Asian or Asian American,Sunday,20000.0
62a58d20575fa3a5ae8b6969,12-06-2022,02:52:00,91.0,Data Analyst,True,41k-65k,Healthcare,Python,8.0,5.0,8.0,8.0,5.0,10.0,Difficult,Remote Work,Female,34,Israel,Masters,White or Caucasian,Sunday,53000.0
62a58faf2e54c9003e55ef2e,12-06-2022,03:03:00,80.0,Student/Looking/None,False,0-40k,Education,Python,2.0,5.0,5.0,5.0,2.0,4.0,Difficult,Better Salary,Male,27,Netherlands,Bachelors,White or Caucasian,Sunday,20000.0
